,path,label
3352,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\1\9604.png,1
3353,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\1\9605.png,1
3354,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\1\9606.png,1
3355,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\1\9607.png,1
3356,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\1\9608.png,1
3357,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\1\9609.png,1
3358,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\1\9610.png,1
3359,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\1\9611.png,1
3360,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\1\9612.png,1
3361,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\1\9613.png,1
3362,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\1\9614.png,1
3363,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\1\9615.png,1
3364,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\1\9616.png,1
3365,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\1\9617.png,1
3366,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\1\9618.png,1
3367,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\1\9619.png,1
3368,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\1\9620.png,1
3369,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\1\9621.png,1
3370,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\1\9622.png,1
3371,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\1\9623.png,1
3372,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\1\9625.png,1
3373,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\1\9626.png,1
3374,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\1\9646.png,1
3375,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\1\9647.png,1
3376,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\1\9650.png,1
3377,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\1\9651.png,1
3378,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\1\9652.png,1
3379,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\1\9653.png,1
3380,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\1\9654.png,1
3381,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\1\9655.png,1
3382,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\1\9656.png,1
3383,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\1\9657.png,1
3384,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\1\9658.png,1
3385,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\1\9660.png,1
3386,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\1\9661.png,1
3387,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\1\9662.png,1
3388,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\1\9664.png,1
3389,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\1\9666.png,1
3390,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\1\9667.png,1
3391,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\1\9668.png,1
3392,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\1\9669.png,1
3393,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\1\9670.png,1
3394,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\1\9671.png,1
3395,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\1\9672.png,1
3396,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\1\9673.png,1
3397,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\1\9674.png,1
3398,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\1\9676.png,1
3399,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\1\9677.png,1
3400,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\12524.png,2
3401,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\12525.png,2
3402,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\12526.png,2
3403,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\12527.png,2
3404,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\12528.png,2
3405,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\12529.png,2
3406,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\12530.png,2
3407,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\12531.png,2
3408,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\12532.png,2
3409,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\12533.png,2
3410,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\12534.png,2
3411,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\12536.png,2
3412,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\12537.png,2
3413,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\12538.png,2
3414,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\12539.png,2
3415,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\12540.png,2
3416,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\12541.png,2
3417,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\12542.png,2
3418,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\12543.png,2
3419,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\12544.png,2
3420,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\12545.png,2
3421,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\12546.png,2
3422,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\12547.png,2
3423,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\12548.png,2
3424,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\12549.png,2
3425,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\12550.png,2
3426,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\12551.png,2
3427,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\12552.png,2
3428,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\12553.png,2
3429,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\12554.png,2
3430,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\12555.png,2
3431,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\12556.png,2
3432,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\12557.png,2
3433,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\12558.png,2
3434,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\12559.png,2
3435,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\12560.png,2
3436,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\12561.png,2
3437,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\12562.png,2
3438,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\12563.png,2
3439,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\12564.png,2
3440,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\12565.png,2
3441,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\12566.png,2
3442,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\12567.png,2
3443,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\12568.png,2
3444,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\12569.png,2
3445,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\12570.png,2
3446,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\12571.png,2
3447,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\12572.png,2
3448,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\12573.png,2
3449,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\12574.png,2
3450,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\12575.png,2
3451,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\12577.png,2
3452,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\12578.png,2
3453,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\12579.png,2
3454,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\12580.png,2
3455,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\12582.png,2
3456,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\12583.png,2
3457,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\12585.png,2
3458,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\12586.png,2
3459,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\12588.png,2
3460,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\12589.png,2
3461,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\13467.png,2
3462,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\13468.png,2
3463,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\13469.png,2
3464,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\13470.png,2
3465,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\13471.png,2
3466,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\13472.png,2
3467,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\13473.png,2
3468,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\13475.png,2
3469,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\13476.png,2
3470,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\13477.png,2
3471,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\13479.png,2
3472,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\13480.png,2
3473,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\13481.png,2
3474,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\13482.png,2
3475,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\13483.png,2
3476,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\13485.png,2
3477,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\13487.png,2
3478,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\13488.png,2
3479,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\13489.png,2
3480,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\13490.png,2
3481,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\13491.png,2
3482,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\13492.png,2
3483,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\13494.png,2
3484,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\13496.png,2
3485,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18641.png,2
3486,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18642.png,2
3487,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18643.png,2
3488,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18644.png,2
3489,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18645.png,2
3490,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18646.png,2
3491,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18647.png,2
3492,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18648.png,2
3493,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18649.png,2
3494,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18650.png,2
3495,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18651.png,2
3496,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18652.png,2
3497,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18654.png,2
3498,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18655.png,2
3499,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18656.png,2
3500,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18657.png,2
3501,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18658.png,2
3502,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18659.png,2
3503,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18660.png,2
3504,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18661.png,2
3505,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18662.png,2
3506,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18663.png,2
3507,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18664.png,2
3508,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18665.png,2
3509,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18666.png,2
3510,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18667.png,2
3511,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18668.png,2
3512,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18669.png,2
3513,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18670.png,2
3514,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18671.png,2
3515,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18672.png,2
3516,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18673.png,2
3517,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18674.png,2
3518,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18675.png,2
3519,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18676.png,2
3520,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18677.png,2
3521,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18679.png,2
3522,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18680.png,2
3523,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18681.png,2
3524,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18683.png,2
3525,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18684.png,2
3526,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18685.png,2
3527,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18686.png,2
3528,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18687.png,2
3529,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18688.png,2
3530,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18689.png,2
3531,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18690.png,2
3532,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18691.png,2
3533,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18692.png,2
3534,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18693.png,2
3535,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18694.png,2
3536,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18695.png,2
3537,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18696.png,2
3538,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18697.png,2
3539,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18700.png,2
3540,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18701.png,2
3541,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18702.png,2
3542,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18703.png,2
3543,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18704.png,2
3544,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18705.png,2
3545,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18706.png,2
3546,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18707.png,2
3547,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18708.png,2
3548,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18709.png,2
3549,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18710.png,2
3550,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18712.png,2
3551,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18713.png,2
3552,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18714.png,2
3553,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18715.png,2
3554,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18717.png,2
3555,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18718.png,2
3556,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18719.png,2
3557,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18720.png,2
3558,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18721.png,2
3559,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18722.png,2
3560,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18723.png,2
3561,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18724.png,2
3562,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18726.png,2
3563,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18727.png,2
3564,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18728.png,2
3565,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18729.png,2
3566,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18730.png,2
3567,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18731.png,2
3568,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18732.png,2
3569,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18733.png,2
3570,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18734.png,2
3571,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18735.png,2
3572,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18736.png,2
3573,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18737.png,2
3574,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18738.png,2
3575,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18739.png,2
3576,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18741.png,2
3577,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18742.png,2
3578,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18743.png,2
3579,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18744.png,2
3580,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18745.png,2
3581,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18746.png,2
3582,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18747.png,2
3583,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18749.png,2
3584,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18750.png,2
3585,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18752.png,2
3586,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18753.png,2
3587,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18754.png,2
3588,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18755.png,2
3589,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\18756.png,2
3590,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\22775.png,2
3591,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\22776.png,2
3592,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\22777.png,2
3593,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\22778.png,2
3594,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\22779.png,2
3595,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\22780.png,2
3596,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\22781.png,2
3597,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\22782.png,2
3598,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\22784.png,2
3599,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\22785.png,2
3600,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\22786.png,2
3601,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\22787.png,2
3602,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\22789.png,2
3603,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\22790.png,2
3604,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\22791.png,2
3605,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\22792.png,2
3606,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\22793.png,2
3607,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29209.png,2
3608,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29210.png,2
3609,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29212.png,2
3610,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29213.png,2
3611,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29214.png,2
3612,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29215.png,2
3613,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29216.png,2
3614,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29217.png,2
3615,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29218.png,2
3616,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29220.png,2
3617,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29221.png,2
3618,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29222.png,2
3619,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29224.png,2
3620,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29228.png,2
3621,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29229.png,2
3622,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29230.png,2
3623,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29231.png,2
3624,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29232.png,2
3625,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29233.png,2
3626,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29234.png,2
3627,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29235.png,2
3628,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29236.png,2
3629,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29237.png,2
3630,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29238.png,2
3631,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29239.png,2
3632,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29240.png,2
3633,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29241.png,2
3634,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29242.png,2
3635,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29243.png,2
3636,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29245.png,2
3637,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29246.png,2
3638,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29247.png,2
3639,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29248.png,2
3640,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29249.png,2
3641,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29251.png,2
3642,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29252.png,2
3643,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29253.png,2
3644,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29254.png,2
3645,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29255.png,2
3646,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29256.png,2
3647,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29257.png,2
3648,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29258.png,2
3649,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29259.png,2
3650,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29260.png,2
3651,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29261.png,2
3652,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29262.png,2
3653,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29263.png,2
3654,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29264.png,2
3655,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29267.png,2
3656,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29268.png,2
3657,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29269.png,2
3658,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29270.png,2
3659,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29271.png,2
3660,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29272.png,2
3661,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29273.png,2
3662,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29275.png,2
3663,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29276.png,2
3664,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29277.png,2
3665,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29278.png,2
3666,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29279.png,2
3667,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29280.png,2
3668,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29282.png,2
3669,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29283.png,2
3670,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29285.png,2
3671,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29286.png,2
3672,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29287.png,2
3673,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29288.png,2
3674,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29289.png,2
3675,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29290.png,2
3676,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29291.png,2
3677,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29292.png,2
3678,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29293.png,2
3679,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29294.png,2
3680,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29295.png,2
3681,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29298.png,2
3682,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29299.png,2
3683,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29300.png,2
3684,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29302.png,2
3685,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29304.png,2
3686,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29305.png,2
3687,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29306.png,2
3688,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29307.png,2
3689,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29308.png,2
3690,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29309.png,2
3691,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29310.png,2
3692,E:\Nikhil Spring 22\archive\Hindi-MNIST\train\2\29311.png,2
